10.000000	0.100000	280	0.100000	ARCHIVOS_REDES/ER/ER_0.txt
95935	-0.743736	8.100528	-5.904416	-9.488510	-7.891781	2.628559	-8.387402	-6.399426	-0.914640	3.469649	-7.753227	-3.205359	-9.494003	-2.663961	-7.136143	8.489334	-5.801263	-8.311106	8.237861	2.889798	1.969970	-2.161626	-5.746330	-7.105014	3.453780	-8.109684	-2.438124	3.645436	-2.029786	1.676992	7.297281	-0.146184	5.016327	-2.220222	-5.505234	-9.935911	4.013489	-3.213294	-5.170751	0.935392	3.939634	-5.100558	0.295724	4.695883	-6.531877	0.011902	-4.539018	-7.111728	-7.758721	0.397656	3.912778	-0.475784	-6.102786	-1.880245	0.527665	6.781518	1.485336	5.292215	-4.815516	-3.638722	5.883053	-8.681600	3.547166	-0.358592	7.853328	-0.765709	-9.455550	9.735099	-5.646840	-0.728477	2.169561	8.596149	9.729606	-2.221442	-8.776818	-7.718436	-7.584155	9.614246	-7.368694	7.512741	-2.225715	-7.856380	-6.048463	2.637104	-2.318491	8.966643	-3.291421	6.142460	-2.494278	1.482894	-5.835444	-4.175237	1.092257	-3.547166	1.170385	-8.245186	4.374218	7.645192	1.703238	-3.851131	8.251900	-0.283517	9.731437	-6.714377	-8.656575	-7.556688	9.019135	-7.415693	-6.746727	-6.568499	7.505417	7.972350	8.966643	-2.579730	-8.124332	-3.334147	5.005951	0.323801	-2.042604	-9.506211	-2.034059	6.113163	2.554704	2.880642	6.063723	-5.317240	-7.641530	4.618976	-5.689566	8.817713	-4.446242	-8.441725	3.954894	8.380078	-8.261666	-2.664571	6.794336	9.857173	5.796991	-5.739006	-4.993133	-0.619831	1.337626	-4.498733	7.111728	-2.654195	-0.669881	1.674551	0.680258	2.764061	-2.439955	4.979705	-7.559130	-4.543901	-3.470260	-6.001465	-3.611255	4.235664	7.429731	-7.720878	0.519120	-0.818201	7.804498	-6.161992	-7.166051	-3.854793	0.539872	8.698691	-2.781152	-8.394726	1.796014	1.593982	9.832148	-4.000061	-6.492203	-3.038118	-3.371380	3.663747	6.085086	-6.649068	2.638936	7.482833	6.928617	0.364696	-6.368908	-3.587451	0.393384	1.272927	0.782800	3.964049	-5.174413	-5.589465	8.981292	5.794549	2.287973	-3.509934	-0.612506	-5.477767	6.608783	0.953703	6.880398	9.901120	5.380718	-5.510117	3.005768	-7.543870	1.521348	4.838710	5.062105	-1.258889	-9.963988	3.009430	1.942503	6.301767	-4.402905	-6.959136	-2.638325	6.506241	6.572161	-7.576220	1.086764	-6.654561	1.114231	-3.690603	8.802454	6.335337	-9.038667	8.639485	1.236915	-4.355296	-1.456038	-6.694845	3.166906	7.579882	-6.960356	8.482009	-7.069002	-1.461531	1.007416	-2.759178	3.079623	-4.428541	-2.796411	-2.412488	2.774438	-8.333689	-8.770714	5.025483	2.582781	-6.113773	-4.383984	-9.204688	-7.734306	-7.517624	-9.013031	8.900113	-7.785577	9.110691	-6.090579	-4.962615	9.129612	-7.729423	3.068636	-9.417707	-3.409833	-1.894894	9.389019	-5.273904	-8.862880	4.662313	5.721915	-2.094485	4.476150	-2.226325	1.733757	-0.350658	2.445448	-3.350627	-0.390332	3.959166	-8.631550	-2.671896	-3.796197	-4.641560	2.412488	2.103030	7.263100	8.729209	-5.425275	-6.949980	-0.660726	-3.940245	6.936552	-2.215339	5.032807	3.239540	0.789514	5.562609	7.166051	0.005799	2.277596	1.867428	7.544481	-3.807794	6.170537	-0.409253	5.897092	7.383343	-8.612018	-5.053560	4.650105	3.108921	8.920866	6.230354	5.136570	0.707114	-7.258827	3.558763	-9.117405	-2.030396	-5.635853	7.711112	3.584399	7.708670	-8.344066	6.194952	7.408368	7.355266	-7.474288	4.665365	7.236244	6.727805	4.130070	1.818598	-3.521531	7.086703	8.206732	5.890378	0.088198	-5.397809	-6.835841	0.878628	8.386181	1.366314	3.563646	0.616779	7.341227	-2.939848	-2.406995	-1.172216	0.914640	4.419996	-6.810816	-6.727195	-8.898282	1.608631	-6.590472	-7.864925	-8.705405	4.633625	-8.312326	0.749229	-1.412702	-7.076327	7.598193	-3.194372	0.655843	-8.801843	-6.247444	-7.834407	2.828150	-9.254128	4.457839	9.392682	-9.021577	3.248695	6.747948	-8.861660	-4.131291	-9.736320	4.434034	-9.487899	-5.449690	1.502426	-4.219184	0.541704	-5.524766	5.011444	-4.555498	-9.135105	-4.084292	2.403943	1.287576	9.776605	-1.664174	-7.747734	-3.290811	-0.255440	6.330454	-5.236671	9.104587	4.535356	0.762047	0.876797	-4.922941	-3.941465	-9.285257	-1.103854	-6.952422	-0.931730	-8.103580	1.787469	-6.145512	1.840571	7.108676	8.265328	9.996948	-9.052705	-5.587024	0.792566	-5.867183	-1.732536	-1.380352	-6.379284	7.463912	-1.666005	-8.281198	-6.005737	8.618732	4.175237	-2.117679	9.642323	3.679006	-0.257881	8.661458	5.683462	7.958922	-2.925810	4.005554	4.076357	0.165105	-3.693045	4.727012	8.725547	-0.429395	-3.335978	-7.969909	9.381085	6.816919	-3.452559	-0.252388	7.452925	-1.028779	-9.149144	-5.119480	-3.137608	-0.522172	3.634449	-7.897885	3.058260	-6.397595	4.261910	-2.184210	-6.680807	-9.979247	5.154881	9.420759	1.479843	-0.839564	9.260231	5.386822	0.180975	8.923917	5.378277	-8.214667	3.797418	8.424024	-0.538652	0.884121	-4.852748	0.348216	0.020447	7.437056	-0.880459	-7.417524	5.750603	-1.703238	-3.666189	9.718619	-6.486709	0.974456	-0.025330	-4.934538	-5.204932	6.761986	8.906217	3.799860	-1.234474	-5.939817	0.203558	-2.132939	-9.937742	7.518845	-5.774407	3.274331	-0.569170	-1.375469	-4.651936	0.378735	-4.665365	3.361003	1.488388	7.822199	-5.326395	2.563860	5.542467	-9.287088	0.724204	0.591754	1.863155	-6.302377	6.434217	7.949767	0.902432	9.535508	-8.810389	3.475143	5.137791	3.808405	9.193701	1.727042	9.419538	6.389660	-2.446669	1.188696	-1.146580	-9.708243	2.240364	-1.079440	7.347942	8.527177	-9.989013	7.280190	9.950560	9.595935	4.437086	-1.662954	-7.902768	2.235481	-5.844600	-8.385571	8.905606	-9.946287	-8.518021	-9.233375	-2.377697	6.666158	9.486679	4.835047	-3.626514	-8.033387	-4.319285	-0.309763	-7.685476	0.161443	-9.572130	-4.692221	-7.670827	0.176702	8.206122	-5.524155	-0.609455	-0.915860	9.844356	-1.418195	7.706839	9.149754	3.865780	-3.910947	-0.213935	9.146702	5.054170	-0.661336	-1.461531	0.549028	8.370922	-4.708701	-2.457045	9.235206	6.349986	5.846431	2.599872	-6.682028	8.096866	3.345744	7.703177	7.742241	8.008362	-3.088778	-1.453597	6.254769	2.351451	-4.783166	6.697287	-8.608966	1.810053	1.335185	7.556078	-6.909696	-1.858882	5.278176	5.234230	6.568499	-6.946928	9.862667	-2.532121	-9.928587	7.435835	-4.487747	3.696097	-6.854152	-0.930509	-0.361034	9.427473	-3.968322	6.933500	-3.785821	-9.976806	-9.183935	-9.760125	-8.839076	7.020783	4.974822	0.326243	-0.804773	0.110782	-2.085940	-6.487930	-2.268441	7.919858	-8.850063	3.069246	3.487350	0.693075	2.747581	-1.588488	7.410199	-1.977905	6.633808	9.639882	-6.457411	-5.261696	7.427900	5.561388	-2.531510	8.090762	-8.598590	3.309732	9.940794	9.339579	4.194159	-2.304453	1.343120	-7.106845	-4.087344	8.406323	-7.412030	6.102176	4.242988	-6.822413	8.088931	-7.153233	-3.815119	5.079806	-3.575854	-5.962401	-0.942717	2.012696	-5.670644	-1.844844	1.373028	6.569720	-0.376904	4.952849	-5.767083	4.364452	8.714560	-4.550615	-6.153447	-1.031831	4.296701	-8.661458	-4.190497	-8.429518	8.868984	-3.069246	1.769158	3.489181	9.697256	6.766259	9.094211	9.660024	-9.150975	-7.990661	4.176458	1.228980	-2.077395	8.770104	9.993896	5.366070	-8.905606	1.446272	8.552812	0.436720	-7.883236	4.246040	8.840907	-5.356304	0.881069	-6.009400	0.910367	6.277963	7.176428	-2.664571	6.722312	-6.314585	-6.726585	5.525987	8.369091	-6.900540	-7.051912	-0.178533	4.308298	-7.564623	2.579730	0.706503	-5.770135	-0.802942	9.939573	4.015931	3.179113	-9.395123	-3.696097	-2.900784	5.559557	4.078799	-2.485733	-1.849727	-0.346995	-3.809015	-0.401318	-8.176214	-6.738182	8.231758	-5.399030	4.268014	-8.883633	6.488540	-7.781304	-9.306009	4.661702	-4.612262	-7.105625	-1.385846	-5.148778	-8.392895	-2.026124	-0.140080	8.578448	-2.709738	2.558367	-5.474715	-0.639973	0.488601	6.682028	-0.056459	-7.092807	0.956755	-9.571520	7.823420	8.199408	9.420148	8.623005	2.684103	-5.304422	-1.553087	-9.284036	4.699545	-3.696707	-6.951201	1.490829	-9.922483	2.723777	-0.872524	8.212226	-7.887509	-1.186254	-2.097537	9.848018	-3.982360	-7.423017	4.438917	-6.013062	-9.324320	-7.590258	-1.599475	-2.923978	-9.567248	-5.767083	5.158544	-6.400647	-9.953612	9.132664	-4.629963	9.833369	5.932493	-7.869808	1.167943	7.792901	6.818751	2.715842	-2.936186	-4.999237	6.943876	-2.245857	3.718680	5.702383	4.913175	7.412641	2.674947	9.144871	1.352886	-5.291604	0.198675	-9.440901	-1.532334	9.324931	8.349559	0.461135	-5.353252	-3.700369	1.395001	-2.109134	-2.771996	-9.769280	-4.292428	3.233436	6.553850	-4.390088	-8.738365	6.224860	-5.560778	3.913388	2.855617	4.784997	-9.818110	8.079165	-0.814539	0.292673	-2.765893	4.987030	-2.099979	4.931486	-6.337168	6.578875	-5.249489	6.732688	-0.473342	-9.772942	-5.030976	7.935118	4.289377	8.995331	5.004120	2.292856	-2.600482	-7.601856	-7.277749	6.954863	-4.841762	-1.696524	-5.777459	-5.466170	6.999420	6.581927	-4.631794	1.004364	-5.689566	-4.852138	6.177252	-4.965667	4.921110	9.003876	-3.817560	4.401074	-3.628956	2.918485	8.900113	5.089572	-8.897061	8.364208	3.519089	8.721274	-3.310953	5.331889	1.946776	-6.081423	-5.781121	9.662465	9.329203	-2.748802	7.982116	-3.495895	6.168096	9.366436	-0.437941	-9.470809	0.175481	-8.055971	-0.529496	3.536180	-4.031800	1.104465	-0.556963	-9.946898	-9.251686	-7.130039	-1.474960	1.585437	-5.923338	-3.661306	6.074709	-9.893796	-0.118107	-9.832148	-5.198828	1.446883	8.810999	8.008362	6.967681	9.177221	9.067354	8.503983	6.884671	9.631947	-6.158940	-4.509720	2.817164	8.692587	3.471480	4.017151	-8.571123	0.943937	-9.542222	-2.195807	7.895444	-8.148137	-4.549394	-6.218757	-5.202490	3.559984	-7.661672	-0.686972	-7.059236	-5.046846	-9.433576	-2.249519	7.203894	-3.396405	-7.192297	7.925962	-9.447005	-8.780480	-3.896908	-6.784570	-0.648518	0.229804	-5.389874	5.803705	3.076571	7.128819	-7.921079	1.758782	1.576891	-1.802728	2.171392	-7.438887	-7.003082	-8.760338	4.767296	8.702353	5.486923	-7.051302	-3.636280	
0.100000	1.436671	-7.621150	7.284392	-9.154134	-2.046909	8.551193	-0.712911	7.753987	-5.710062	-9.024241	-7.757150	2.754004	-7.670262	-6.263931	-0.927772	3.134863	-6.666494	-2.999246	-8.784996	-2.518681	-6.192287	7.418259	-5.119715	-7.693789	7.230739	2.874755	1.452598	-2.244972	-5.247136	-5.883213	3.154983	-7.608612	-2.686042	3.419732	-1.253302	2.023785	6.693843	-0.240189	4.252025	-1.700379	-4.463812	-8.819668	3.672687	-2.741176	-4.585844	0.759447	3.549194	-5.302817	0.458912	4.391670	-5.816439	-0.043864	-3.970069	-6.522053	-6.915330	0.415049	3.564498	-0.705185	-5.700050	-2.078525	0.660024	6.376997	1.477587	4.586483	-4.346501	-3.230718	5.644470	-7.950710	3.110743	-0.478310	6.842700	-1.322462	-9.203935	8.759669	-5.288035	-0.868644	1.931099	7.992599	8.658268	-2.264884	-8.696083	-7.606948	-7.059850	9.006374	-6.578441	6.646982	-2.413801	-7.273247	-5.502587	2.316309	-2.394517	7.903204	-3.326580	5.496172	-2.547416	1.263127	-5.494398	-4.324075	1.137556	-2.643790	0.884868	-7.920837	3.812521	6.419227	1.796946	-3.535199	7.641162	0.361001	8.389829	-6.054270	-8.044397	-6.999340	8.680940	-6.594133	-6.256893	-5.292741	6.431923	7.367635	7.946922	-2.115366	-7.672154	-2.916717	4.751700	-0.204611	-2.250073	-8.539864	-2.197587	5.475576	2.335599	2.271416	5.391457	-5.125549	-7.299383	4.615073	-4.947327	8.384096	-3.778801	-7.919120	3.447449	8.286862	-7.203265	-2.450699	5.799548	8.709357	5.216250	-5.010944	-4.450210	-0.881608	1.126483	-4.375049	6.543875	-2.370317	-1.178026	2.029676	1.021007	3.111070	-2.015985	5.033769	-6.762980	-3.159867	-3.362480	-5.302921	-3.023920	3.757500	7.199648	-7.287541	0.149297	-0.431049	6.307429	-5.785495	-6.741118	-3.399307	0.789735	8.290047	-3.016488	-7.245444	2.209687	1.206526	9.105498	-4.220475	-6.187694	-3.078867	-3.125642	3.564106	5.809359	-6.248153	2.853562	7.143682	5.929780	0.404029	-5.660172	-3.519270	-0.592887	1.061473	0.911058	3.723343	-4.749939	-5.234428	8.597154	5.128587	2.459905	-3.573121	-1.029276	-5.015155	6.537508	1.498992	6.596160	9.304034	4.550729	-4.810686	2.723054	-7.278447	2.328197	4.502140	4.743617	-1.766904	-9.653422	2.769281	1.689481	5.989889	-4.103375	-6.823633	-2.427204	5.884197	5.730915	-6.892789	1.057910	-6.352819	0.751801	-3.444377	7.806079	6.021653	-8.147063	7.933897	1.514878	-3.703201	-1.213248	-6.386301	2.866439	7.245623	-6.545373	7.311641	-6.261005	-0.854715	0.401325	-2.452991	2.629625	-3.690018	-3.225523	-2.348980	2.464617	-7.792353	-7.851757	4.847372	2.460169	-5.019507	-4.389634	-8.227762	-7.089416	-6.816943	-8.317800	7.751133	-7.062612	7.838318	-6.019746	-4.576418	8.516717	-7.200700	2.793396	-8.575502	-2.945860	-2.114321	8.701061	-5.034431	-7.955607	4.962843	5.696565	-1.875819	4.024369	-2.100932	1.977019	-0.336319	1.778368	-3.288077	-0.990562	3.210664	-7.780701	-2.599921	-3.907206	-4.565739	2.399746	2.101361	6.773745	8.142768	-5.242669	-6.347791	-0.578389	-3.751276	6.063826	-2.119210	4.779106	3.305354	0.395544	5.140583	6.389360	0.221434	2.119233	1.453188	7.249212	-3.377319	6.054926	-0.774332	5.356045	6.885276	-8.028826	-5.288659	4.271845	3.022657	7.998054	5.389788	4.694541	0.722558	-7.160710	3.301138	-8.412961	-1.915920	-5.754863	7.117066	3.402270	6.872596	-7.893721	5.460615	6.689021	6.238735	-7.030861	4.084449	6.523143	6.079791	3.891202	1.471636	-3.375384	6.461367	7.719808	5.193625	-0.244244	-4.225416	-6.205741	0.782412	7.931702	0.945600	3.046361	0.481021	6.570631	-2.629106	-2.411293	-1.512425	1.125783	4.163701	-6.428366	-6.400148	-8.224559	1.078806	-5.864004	-7.061347	-8.016949	4.302666	-7.513457	0.702352	-1.137618	-6.467081	6.908190	-2.371512	0.472007	-7.582989	-5.684827	-6.267701	2.678965	-8.311134	4.249230	8.565918	-7.240887	3.387842	6.886039	-8.083637	-3.153834	-9.253775	4.264315	-8.370775	-4.269367	1.719703	-4.093812	0.552601	-5.476730	4.256509	-4.222252	-8.969898	-3.668271	2.201465	1.359329	8.998784	-1.967811	-6.709778	-2.782865	0.529105	5.871846	-4.616055	8.189244	4.354459	0.731116	0.671366	-4.557792	-4.337623	-7.923062	-0.677465	-6.842971	-0.830215	-6.768678	1.088639	-5.446917	2.000970	6.576006	7.445375	8.852245	-8.147949	-5.327404	0.215132	-5.029987	-1.750801	-1.574462	-5.838290	6.052237	-1.018415	-7.852179	-5.453593	7.854437	3.633396	-1.771072	8.799163	3.869469	-0.765737	8.180439	5.541839	7.595181	-2.681130	3.756824	3.865227	0.853587	-3.414598	4.916296	8.048604	-0.413283	-3.278184	-7.389363	8.139629	5.973127	-3.037735	-0.388570	6.761647	-0.805383	-8.163450	-4.877204	-3.020069	-0.311166	3.106451	-6.516035	3.068577	-6.215080	4.200586	-2.292672	-6.088266	-9.150921	4.988496	8.727815	1.778427	-0.789709	8.847995	5.050381	0.442721	8.265794	5.068137	-7.288362	3.542461	7.500077	-1.313078	1.312952	-5.194940	0.197742	0.057792	6.918485	-0.987187	-6.842814	5.463010	-1.758252	-3.685058	8.972555	-5.544393	0.576038	0.094579	-4.215424	-4.537429	6.236978	7.951838	3.776922	-0.883609	-5.217657	-0.284858	-1.979557	-9.160763	6.822140	-5.043556	3.211327	-0.060693	-1.094593	-4.126823	0.359717	-4.372453	3.507278	1.051496	6.937925	-5.011167	2.570528	4.729484	-8.606637	0.042686	0.635301	1.620608	-5.453777	6.179861	7.063854	0.475838	8.952367	-7.770537	3.371603	4.897915	3.639922	8.529654	1.668960	8.869237	6.058430	-2.334951	1.006558	-1.491886	-8.699866	1.852762	-0.643091	6.897481	8.239086	-8.855236	6.474244	8.994373	8.909108	3.857663	-1.814647	-7.831563	2.712701	-5.364740	-7.680180	7.978490	-9.161544	-8.110551	-8.377023	-1.756608	5.845913	8.755853	4.487955	-3.325882	-7.394414	-4.296868	0.208855	-7.019731	0.288430	-8.796762	-4.428649	-6.630750	0.168760	7.486594	-5.103391	-0.067473	-1.170646	9.193917	-1.329258	6.850800	8.595191	3.591846	-3.371253	0.070463	8.209300	4.093649	-0.267571	-0.747651	0.638301	7.558971	-4.279826	-2.463739	8.340160	6.002062	5.369338	1.690491	-6.007077	7.471237	3.522235	7.301857	7.096271	6.972845	-2.424564	-1.569229	5.605430	2.264496	-4.442439	6.175988	-7.644186	1.431780	1.591411	7.090269	-6.302539	-2.094931	4.937244	5.299667	5.846115	-6.065999	9.241439	-2.362372	-9.182106	6.500069	-3.743752	3.701411	-6.120061	-1.036935	-0.440508	8.488488	-4.118577	6.364414	-4.165928	-8.944287	-8.498401	-8.779441	-7.983172	6.602723	4.785091	0.168577	-0.664521	0.299579	-1.633838	-5.765703	-2.053129	7.200692	-8.058575	2.901453	3.349237	1.032514	2.034266	-1.285632	7.155641	-1.874973	5.747593	8.670131	-6.186543	-4.904292	6.770465	4.972090	-2.520829	7.787598	-7.895832	3.053087	8.257115	8.403718	3.640629	-2.189389	1.729160	-6.809177	-3.448287	7.908824	-6.513368	5.132411	3.796097	-5.953528	7.465082	-6.535326	-3.006202	4.570484	-3.144317	-5.508929	-0.836547	1.968973	-5.321511	-1.049412	1.286897	6.013120	-0.136964	4.211392	-5.390308	3.840499	8.126146	-4.034235	-5.537678	-0.971349	4.060150	-8.178649	-4.150938	-7.422377	8.306783	-2.954524	1.325585	3.399553	8.899297	6.631568	8.736544	8.957331	-8.319647	-7.258011	3.658538	1.353471	-2.298522	7.817758	9.080013	4.978336	-8.038750	0.976947	7.552236	0.200209	-7.126787	3.529366	7.736647	-5.028243	0.606849	-6.021744	0.922133	5.392373	6.408772	-2.535191	6.197221	-5.362556	-6.661983	4.969219	7.910110	-6.537441	-6.682977	-0.653784	3.971903	-6.436022	2.678927	0.495364	-6.011696	-0.665798	9.052716	3.530852	2.695966	-8.603197	-3.262246	-2.270829	4.711212	3.280470	-2.577512	-2.134510	-0.100699	-3.731333	-0.194913	-7.167240	-6.036352	7.945395	-5.404660	3.850069	-7.873511	5.351640	-6.717168	-8.534042	4.217518	-3.938614	-6.538222	-1.301595	-4.894122	-7.978691	-1.827912	-0.065945	8.346955	-2.667482	2.201827	-5.255474	-0.032491	0.121806	6.130130	0.060982	-6.389127	0.163777	-8.826392	7.223065	8.140016	8.147185	7.755027	2.593825	-4.544559	-0.887296	-8.805403	4.499795	-3.685472	-6.889510	1.580465	-9.549233	2.514137	-0.828099	7.155229	-7.395938	-1.292514	-2.350254	8.976853	-4.077416	-6.658530	4.201017	-5.812726	-8.398793	-7.299459	-1.726409	-2.326160	-8.858214	-5.258650	5.026966	-5.845789	-9.378258	8.450937	-4.505613	8.362599	5.693091	-6.933190	0.840078	7.633207	6.754118	2.588662	-2.621751	-4.666316	6.593174	-2.082969	2.999985	4.727457	4.668844	7.187208	2.527544	8.560242	1.395720	-4.430957	-0.495920	-8.677767	-1.223068	8.676676	8.012791	0.763370	-4.509417	-3.064324	1.172785	-1.907202	-2.445248	-9.086871	-4.265820	3.336891	5.815021	-4.442787	-8.430183	5.844464	-5.456236	2.880171	2.508767	4.420967	-8.488921	7.187456	-0.399665	0.231311	-2.468298	4.809290	-2.232914	5.343641	-6.033479	6.079543	-4.546521	6.404824	0.116737	-8.958951	-4.266015	8.131602	3.972905	7.190730	4.553114	2.257289	-2.466868	-7.151331	-7.038825	5.944755	-4.215566	-1.809683	-5.251927	-4.904496	6.873202	6.085078	-3.951104	0.867631	-5.197316	-4.277729	5.290115	-4.888390	4.281648	8.216827	-3.775949	4.325434	-3.598379	2.666251	8.004149	4.709343	-8.363947	7.556239	2.968651	8.278462	-3.092566	4.659304	1.345298	-5.693222	-5.743103	9.233239	8.483142	-2.644718	7.612625	-3.552978	5.956688	8.927520	-0.486094	-8.394578	0.119339	-7.137104	-1.056953	3.513907	-3.526181	0.923775	0.145647	-8.971065	-8.234327	-6.668554	-1.586882	1.013078	-4.761809	-3.389934	5.737441	-9.050449	-0.254194	-8.200434	-4.871100	1.390697	7.780181	6.843446	6.854199	8.704526	7.591998	7.867435	6.693710	8.841428	-5.644594	-4.525556	2.352889	7.691440	3.182538	3.816249	-7.955661	0.948781	-8.989740	-2.057038	7.386940	-7.724222	-4.369579	-5.537972	-5.097767	3.208301	-7.342505	-0.574779	-6.402171	-5.104373	-8.802838	-2.247084	7.067363	-3.136246	-6.814614	7.175680	-8.598517	-8.024309	-3.235146	-6.141937	-0.788803	0.676295	-5.110969	5.661672	2.597727	6.534692	-7.965062	1.223073	1.345862	-1.789864	1.891710	-7.202850	-5.788529	-7.828650	4.383601	7.964526	4.264274	-6.361796	-3.244552	
