1.000000	3.000000	100	0.100000
0.000000	0.013882	0.572108
0.100000	0.015443	0.551759
0.200000	0.016835	0.534239
0.300000	0.018052	0.519135
0.400000	0.019089	0.506074
0.500000	0.019950	0.494726
0.600000	0.020646	0.484803
0.700000	0.021195	0.476061
0.800000	0.021620	0.468295
0.900000	0.021939	0.461334
1.000000	0.022172	0.455035
1.100000	0.022335	0.449284
1.200000	0.022439	0.443988
1.300000	0.022494	0.439069
1.400000	0.022510	0.434466
1.500000	0.022490	0.430129
1.600000	0.022440	0.426017
1.700000	0.022364	0.422098
1.800000	0.022266	0.418346
1.900000	0.022151	0.414739
2.000000	0.022021	0.411260
2.100000	0.021880	0.407896
2.200000	0.021731	0.404636
2.300000	0.021576	0.401472
2.400000	0.021416	0.398395
2.500000	0.021255	0.395399
2.600000	0.021091	0.392479
2.700000	0.020927	0.389631
2.800000	0.020762	0.386850
2.900000	0.020598	0.384133
3.000000	0.020435	0.381477
3.100000	0.020273	0.378880
3.200000	0.020112	0.376339
3.300000	0.019953	0.373851
3.400000	0.019795	0.371416
3.500000	0.019640	0.369030
3.600000	0.019487	0.366692
3.700000	0.019336	0.364401
3.800000	0.019187	0.362156
3.900000	0.019039	0.359953
4.000000	0.018894	0.357793
4.100000	0.018751	0.355674
4.200000	0.018610	0.353595
4.300000	0.018471	0.351554
4.400000	0.018333	0.349551
4.500000	0.018198	0.347584
4.600000	0.018064	0.345652
4.700000	0.017933	0.343754
4.800000	0.017803	0.341889
4.900000	0.017676	0.340056
5.000000	0.017551	0.338255
5.100000	0.017427	0.336484
5.200000	0.017306	0.334742
5.300000	0.017187	0.333030
5.400000	0.017069	0.331345
5.500000	0.016954	0.329688
5.600000	0.016840	0.328057
5.700000	0.016729	0.326452
5.800000	0.016619	0.324872
5.900000	0.016511	0.323317
6.000000	0.016405	0.321786
6.100000	0.016300	0.320278
6.200000	0.016197	0.318792
6.300000	0.016096	0.317329
6.400000	0.015997	0.315887
6.500000	0.015899	0.314467
6.600000	0.015802	0.313067
6.700000	0.015707	0.311687
6.800000	0.015614	0.310327
6.900000	0.015522	0.308986
7.000000	0.015432	0.307664
7.100000	0.015343	0.306360
7.200000	0.015255	0.305074
7.300000	0.015169	0.303805
7.400000	0.015084	0.302554
7.500000	0.015000	0.301319
7.600000	0.014917	0.300100
7.700000	0.014836	0.298898
7.800000	0.014756	0.297711
7.900000	0.014677	0.296539
8.000000	0.014599	0.295382
8.100000	0.014523	0.294240
8.200000	0.014447	0.293113
8.300000	0.014373	0.291999
8.400000	0.014299	0.290899
8.500000	0.014227	0.289812
8.600000	0.014155	0.288738
8.700000	0.014085	0.287678
8.800000	0.014015	0.286630
8.900000	0.013947	0.285594
9.000000	0.013879	0.284571
9.100000	0.013812	0.283559
9.200000	0.013746	0.282559
9.300000	0.013681	0.281570
9.400000	0.013617	0.280593
9.500000	0.013554	0.279626
9.600000	0.013491	0.278671
9.700000	0.013429	0.277725
9.800000	0.013368	0.276791
9.900000	0.013308	0.275866
10.000000	0.013248	0.274951
