1.000000	3.000000	100	0.100000
0.000000	0.025689	0.572504
0.100000	0.025182	0.551277
0.200000	0.024669	0.533051
0.300000	0.024157	0.517388
0.400000	0.023658	0.503893
0.500000	0.023183	0.492215
0.600000	0.022739	0.482050
0.700000	0.022330	0.473136
0.800000	0.021953	0.465252
0.900000	0.021601	0.458215
1.000000	0.021267	0.451871
1.100000	0.020947	0.446095
1.200000	0.020637	0.440786
1.300000	0.020336	0.435864
1.400000	0.020044	0.431265
1.500000	0.019761	0.426937
1.600000	0.019487	0.422840
1.700000	0.019221	0.418941
1.800000	0.018963	0.415215
1.900000	0.018711	0.411640
2.000000	0.018464	0.408199
2.100000	0.018222	0.404878
2.200000	0.017984	0.401665
2.300000	0.017750	0.398551
2.400000	0.017519	0.395526
2.500000	0.017292	0.392586
2.600000	0.017069	0.389722
2.700000	0.016852	0.386931
2.800000	0.016639	0.384206
2.900000	0.016431	0.381545
3.000000	0.016227	0.378944
3.100000	0.016028	0.376399
3.200000	0.015833	0.373909
3.300000	0.015643	0.371470
3.400000	0.015456	0.369080
3.500000	0.015272	0.366738
3.600000	0.015093	0.364442
3.700000	0.014917	0.362190
3.800000	0.014744	0.359981
3.900000	0.014574	0.357813
4.000000	0.014408	0.355685
4.100000	0.014245	0.353596
4.200000	0.014085	0.351545
4.300000	0.013927	0.349530
4.400000	0.013773	0.347551
4.500000	0.013622	0.345607
4.600000	0.013474	0.343696
4.700000	0.013328	0.341819
4.800000	0.013185	0.339973
4.900000	0.013045	0.338158
5.000000	0.012908	0.336373
5.100000	0.012773	0.334618
5.200000	0.012640	0.332892
5.300000	0.012510	0.331193
5.400000	0.012383	0.329522
5.500000	0.012258	0.327877
5.600000	0.012135	0.326259
5.700000	0.012014	0.324665
5.800000	0.011896	0.323096
5.900000	0.011780	0.321552
6.000000	0.011666	0.320030
6.100000	0.011554	0.318532
6.200000	0.011444	0.317056
6.300000	0.011336	0.315601
6.400000	0.011230	0.314168
6.500000	0.011126	0.312756
6.600000	0.011024	0.311364
6.700000	0.010924	0.309992
6.800000	0.010825	0.308639
6.900000	0.010729	0.307305
7.000000	0.010633	0.305990
7.100000	0.010540	0.304693
7.200000	0.010448	0.303414
7.300000	0.010357	0.302151
7.400000	0.010269	0.300906
7.500000	0.010181	0.299678
7.600000	0.010095	0.298465
7.700000	0.010011	0.297269
7.800000	0.009927	0.296088
7.900000	0.009846	0.294922
8.000000	0.009765	0.293771
8.100000	0.009686	0.292634
8.200000	0.009608	0.291512
8.300000	0.009531	0.290404
8.400000	0.009456	0.289309
8.500000	0.009381	0.288228
8.600000	0.009308	0.287160
8.700000	0.009236	0.286104
8.800000	0.009165	0.285061
8.900000	0.009095	0.284031
9.000000	0.009026	0.283013
9.100000	0.008958	0.282006
9.200000	0.008891	0.281011
9.300000	0.008825	0.280028
9.400000	0.008760	0.279055
9.500000	0.008696	0.278094
9.600000	0.008633	0.277143
9.700000	0.008571	0.276203
9.800000	0.008510	0.275273
9.900000	0.008449	0.274354
10.000000	0.008390	0.273444
