10.000000	0.100000	280	0.100000
5.100000	-4.264251	3.920233
0.000000	-0.410636	5.709845
5.200000	-4.463577	3.852896
0.100000	-0.407366	5.230540
5.300000	-4.678351	3.772825
0.200000	-0.408162	4.822689
5.400000	-4.908415	3.678700
0.300000	-0.415111	4.480746
5.500000	-5.155005	3.567646
0.400000	-0.429125	4.199703
5.600000	-5.418584	3.437750
0.500000	-0.451210	3.973928
5.700000	-5.697854	3.288140
0.600000	-0.481112	3.797189
5.800000	-5.988173	3.120383
0.700000	-0.518728	3.663089
5.900000	-6.283108	2.937792
0.800000	-0.564891	3.566103
6.000000	-6.577251	2.743098
0.900000	-0.619614	3.499729
6.100000	-6.867234	2.537249
1.000000	-0.683198	3.457981
6.200000	-7.147838	2.325388
1.100000	-0.756419	3.436189
6.300000	-7.412090	2.117360
1.200000	-0.839999	3.430214
6.400000	-7.655827	1.920911
1.300000	-0.934779	3.436567
6.500000	-7.878150	1.739671
6.600000	-8.079891	1.574488
1.400000	-1.040585	3.452619
6.700000	-8.262570	1.424742
1.500000	-1.156017	3.475840
6.800000	-8.427896	1.289182
1.600000	-1.279481	3.503827
6.900000	-8.577498	1.166508
1.700000	-1.410020	3.534333
7.000000	-8.712865	1.055502
1.800000	-1.547266	3.565358
7.100000	-8.835351	0.955059
1.900000	-1.690886	3.595886
7.200000	-8.946182	0.864174
2.000000	-1.840847	3.624697
7.300000	-9.046466	0.781937
2.100000	-1.998353	3.650641
7.400000	-9.137206	0.707526
2.200000	-2.165012	3.673111
7.500000	-9.219312	0.640196
2.300000	-2.341213	3.691075
7.600000	-9.293604	0.579274
2.400000	-2.526853	3.703840
7.700000	-9.360826	0.524149
2.500000	-2.721313	3.710953
7.800000	-9.421652	0.474269
2.600000	-2.923705	3.711916
7.900000	-9.476689	0.429137
2.700000	-3.133301	3.706509
8.000000	-9.526488	0.388299
2.800000	-3.350128	3.693703
8.100000	-9.571549	0.351347
2.900000	-3.574418	3.672526
8.200000	-9.612321	0.317912
3.000000	-3.806370	3.642241
8.300000	-9.649214	0.287659
3.100000	-4.047116	3.601044
8.400000	-9.682595	0.260285
3.200000	-4.298383	3.547154
8.500000	-9.712800	0.235515
3.300000	-4.561508	3.478734
8.600000	-9.740131	0.213103
3.400000	-4.836356	3.394589
8.700000	-9.764861	0.192824
3.500000	-5.122164	3.293284
8.800000	-9.787237	0.174474
3.600000	-5.417330	3.174051
8.900000	-9.807484	0.157871
3.700000	-5.720607	3.035497
9.000000	-9.825805	0.142847
3.800000	-6.029559	2.877241
9.100000	-9.842381	0.129254
3.900000	-6.338844	2.702913
9.200000	-9.857381	0.116954
4.000000	-6.641893	2.518113
9.300000	-9.870953	0.105824
4.100000	-6.933055	2.328522
9.400000	-9.883233	0.095753
4.200000	-7.208453	2.139271
9.500000	-9.894345	0.086641
4.300000	-7.465044	1.955851
4.400000	-7.701035	1.783003
9.600000	-9.904399	0.078396
4.500000	-7.916531	1.622591
9.700000	-9.913497	0.070936
9.800000	-9.921729	0.064186
4.600000	-8.112954	1.473850
9.900000	-9.929177	0.058077
4.700000	-8.291884	1.335616
10.000000	-9.935917	0.052551
4.800000	-8.454283	1.208984
10.100000	-9.942015	0.047550
4.900000	-8.601344	1.094036
10.200000	-9.947533	0.043025
5.000000	-8.734435	0.989949
5.100000	-8.854867	0.895750
10.300000	-9.952526	0.038930
5.200000	-8.963840	0.810511
10.400000	-9.957044	0.035226
5.300000	-9.062443	0.733381
10.500000	-9.961132	0.031874
5.400000	-9.151663	0.663591
10.600000	-9.964830	0.028840
