10.000000	0.100000	280	0.100000
0.000000	0.234251	5.696674
2.400000	2.120984	3.724052
0.100000	0.265989	5.209636
2.500000	2.304145	3.730434
0.200000	0.298404	4.795815
2.600000	2.496985	3.731243
0.300000	0.330515	4.450608
2.700000	2.699312	3.725894
0.400000	0.361651	4.167406
2.800000	2.911514	3.713876
0.500000	0.393062	3.940168
2.900000	3.134238	3.694191
0.600000	0.427273	3.763481
0.700000	0.466136	3.631614
3.000000	3.368556	3.665625
0.800000	0.509689	3.538667
3.100000	3.615484	3.626492
3.200000	3.875811	3.575688
0.900000	0.559190	3.477948
3.300000	4.149602	3.512012
1.000000	0.615773	3.443404
3.400000	4.436685	3.433771
1.100000	0.680885	3.429841
3.500000	4.735856	3.340263
3.600000	5.044486	3.231408
1.200000	0.755121	3.432978
3.700000	5.357869	3.108966
1.300000	0.839892	3.448686
3.800000	5.672034	2.973955
1.400000	0.936885	3.473563
3.900000	5.983243	2.828276
1.500000	1.046701	3.504844
4.000000	6.288589	2.672930
1.600000	1.169655	3.540821
4.100000	6.586138	2.508145
1.700000	1.306314	3.579579
4.200000	6.873249	2.336040
4.300000	7.147140	2.159363
1.800000	1.456540	3.619756
4.400000	7.405278	1.982021
1.900000	1.618213	3.660183
4.500000	7.646027	1.807625
2.000000	1.788869	3.700082
4.600000	7.867593	1.641765
2.100000	1.966950	3.737940
4.700000	8.069660	1.487831
2.200000	2.151144	3.772673
4.800000	8.253139	1.346832
2.300000	2.339647	3.803441
4.900000	8.419325	1.218795
2.400000	2.531202	3.829534
5.000000	8.569733	1.102843
2.500000	2.725295	3.850275
5.100000	8.705837	0.997903
2.600000	2.922093	3.864824
5.200000	8.828992	0.902943
2.700000	3.121697	3.872719
5.300000	8.940427	0.817018
2.800000	3.324539	3.873318
5.400000	9.041259	0.739269
2.900000	3.530978	3.865796
5.500000	9.132495	0.668919
3.000000	3.741008	3.850247
5.600000	9.215049	0.605263
3.100000	3.955749	3.825641
5.700000	9.289746	0.547665
3.200000	4.176482	3.790339
5.800000	9.357336	0.495548
3.300000	4.404934	3.742523
5.900000	9.418493	0.448390
3.400000	4.643091	3.680660
6.000000	9.473831	0.405720
3.500000	4.891598	3.603930
3.600000	5.148427	3.513019
6.100000	9.523903	0.367111
3.700000	5.412895	3.406356
6.200000	9.569209	0.332176
6.300000	9.610204	0.300565
3.800000	5.686221	3.280924
3.900000	5.967566	3.136548
6.400000	9.647298	0.271962
4.000000	6.252558	2.976813
6.500000	9.680862	0.246082
4.100000	6.536000	2.805733
6.600000	9.711232	0.222664
4.200000	6.812727	2.627434
6.700000	9.738712	0.201475
4.300000	7.079593	2.444122
6.800000	9.763577	0.182302
4.400000	7.334149	2.258249
6.900000	9.786075	0.164954
4.500000	7.574493	2.072661
7.000000	9.806433	0.149256
4.600000	7.799015	1.890833
7.100000	9.824853	0.135053
4.700000	8.005692	1.718571
7.200000	9.841521	0.122201
7.300000	9.856602	0.110572
4.800000	8.193920	1.559840
4.900000	8.364733	1.414929
7.400000	9.870248	0.100050
5.000000	8.519845	1.282024
7.500000	9.882596	0.090529
5.100000	8.660569	1.160480
7.600000	9.893768	0.081914
5.200000	8.788005	1.050142
7.700000	9.903877	0.074119
5.300000	8.903335	0.950230
7.800000	9.913025	0.067065
7.900000	9.921301	0.060683
5.400000	9.007695	0.859809
8.000000	9.928791	0.054908
5.500000	9.102124	0.777989
8.100000	9.935567	0.049683
5.600000	9.187568	0.703955
8.200000	9.941699	0.044955
5.700000	9.264881	0.636965
8.300000	9.947247	0.040677
5.800000	9.334837	0.576350
8.400000	9.952267	0.036806
5.900000	9.398135	0.521503
8.500000	9.956809	0.033304
6.000000	9.455410	0.471875
8.600000	9.960919	0.030134
6.100000	9.507235	0.426971
8.700000	9.964638	0.027267
6.200000	9.554127	0.386339
8.800000	9.968003	0.024672
6.300000	9.596558	0.349574
9.000000	9.973803	0.020200
6.400000	9.634950	0.316308
9.100000	9.976296	0.018277
6.500000	9.669689	0.286207
9.200000	9.978552	0.016538
6.600000	9.701123	0.258971
9.300000	9.980593	0.014964
6.700000	9.729564	0.234327
9.400000	9.982440	0.013540
6.800000	9.755300	0.212028
9.500000	9.984111	0.012252
6.900000	9.778586	0.191850
9.600000	9.985623	0.011086
9.700000	9.986991	0.010031
7.000000	9.799656	0.173593
7.100000	9.818722	0.157074
9.800000	9.988229	0.009076
9.900000	9.989349	0.008213
7.200000	9.835972	0.142126
10.000000	9.990363	0.007431
7.300000	9.851582	0.128601
10.100000	9.991280	0.006724
10.200000	9.992110	0.006084
7.400000	9.865706	0.116363
7.500000	9.878485	0.105290
10.300000	9.992861	0.005505
7.600000	9.890049	0.095270

10.500000	9.994155	0.004507
7.700000	9.900512	0.086204
10.600000	9.994711	0.004078
7.800000	9.909980	0.078001
10.700000	9.995214	0.003690
7.900000	9.918546	0.070578
10.800000	9.995670	0.003339
8.000000	9.926298	0.063862
10.900000	9.996082	0.003021
8.100000	9.933311	0.057784
8.200000	9.939658	0.052285
11.000000	9.996455	0.002734
8.300000	9.945400	0.047310
11.100000	9.996792	0.002474
8.400000	9.950596	0.042808
11.200000	9.997097	0.002238
8.500000	9.955297	0.038734
11.300000	9.997374	0.002025
8.600000	9.959551	0.035048
11.400000	9.997623	0.001832
8.700000	9.963400	0.031713
11.500000	9.997850	0.001658
8.800000	9.966883	0.028695
11.600000	9.998054	0.001500
8.900000	9.970035	0.025964
11.700000	9.998239	0.001358
9.000000	9.972886	0.023493
11.800000	9.998407	0.001228
9.100000	9.975467	0.021258
11.900000	9.998559	0.001111
12.000000	9.998696	0.001006
9.200000	9.977801	0.019235
12.100000	9.998820	0.000910
9.300000	9.979914	0.017404
12.200000	9.998932	0.000823
9.400000	9.981825	0.015748
9.500000	9.983555	0.014249
12.300000	9.999034	0.000745
9.600000	9.985120	0.012893
12.400000	9.999126	0.000674
9.700000	9.986536	0.011666
12.500000	9.999209	0.000610
9.800000	9.987817	0.010556
12.600000	9.999284	0.000552
9.900000	9.988976	0.009552
12.700000	9.999352	0.000499
10.000000	9.990025	0.008643
12.800000	9.999414	0.000452
10.100000	9.990975	0.007820
12.900000	9.999470	0.000409
10.200000	9.991833	0.007076
13.000000	9.999520	0.000370
10.300000	9.992611	0.006403
13.100000	9.999566	0.000335
10.400000	9.993314	0.005793
13.200000	9.999607	0.000303
10.500000	9.993950	0.005242
13.300000	9.999645	0.000274
10.600000	9.994526	0.004743
13.400000	9.999678	0.000248
10.700000	9.995047	0.004292
13.500000	9.999709	0.000224
