10.000000	0.100000	280	0.100000
0.000000	-0.404494	5.766352
0.100000	-0.414001	5.305439
0.200000	-0.427716	4.913974
0.300000	-0.445319	4.585172
0.400000	-0.468410	4.313466
0.500000	-0.497821	4.093135
0.600000	-0.532139	3.917796
0.700000	-0.569629	3.781789
0.800000	-0.609732	3.679928
0.900000	-0.652864	3.605766
1.000000	-0.701044	3.553943
1.100000	-0.756914	3.520160
1.200000	-0.821914	3.500789
1.300000	-0.896860	3.492542
1.400000	-0.981437	3.492826
1.500000	-1.075977	3.499718
1.600000	-1.180535	3.511259
1.700000	-1.295808	3.525687
1.800000	-1.421468	3.542210
1.900000	-1.557773	3.559207
2.000000	-1.705574	3.575449
2.100000	-1.864999	3.589831
2.200000	-2.037170	3.600834
2.300000	-2.223255	3.607499
2.400000	-2.423536	3.609644
2.500000	-2.638075	3.606192
2.600000	-2.865905	3.596517
2.700000	-3.105965	3.579554
2.800000	-3.356497	3.554703
2.900000	-3.615002	3.522129
3.000000	-3.879531	3.480965
3.100000	-4.149772	3.429635
3.200000	-4.427280	3.365900
3.300000	-4.713930	3.287504
3.400000	-5.011299	3.191779
3.500000	-5.319037	3.077117
3.600000	-5.632580	2.945570
3.700000	-5.946849	2.798980
3.800000	-6.258679	2.637942
3.900000	-6.564446	2.464450
4.000000	-6.860317	2.281742
4.100000	-7.142701	2.094244
4.200000	-7.407521	1.908855
4.300000	-7.652024	1.731747
4.400000	-7.874953	1.568006
4.500000	-8.077062	1.419026
4.600000	-8.260023	1.284048
4.700000	-8.425595	1.161872
4.800000	-8.575416	1.051311
4.900000	-8.710982	0.951268
5.000000	-8.833647	0.860743
5.100000	-8.944640	0.778833
5.200000	-9.045071	0.704718
5.300000	-9.135944	0.637655
5.400000	-9.218170	0.576974
5.500000	-9.292570	0.522068
5.600000	-9.359891	0.472387
5.700000	-9.420806	0.427433
5.800000	-9.475923	0.386758
5.900000	-9.525796	0.349953
6.000000	-9.570922	0.316651
6.100000	-9.611754	0.286517
6.200000	-9.648701	0.259252
6.300000	-9.682131	0.234581
6.400000	-9.712380	0.212257
6.500000	-9.739751	0.192058
6.600000	-9.764517	0.173782
6.700000	-9.786926	0.157244
6.800000	-9.807203	0.142280
6.900000	-9.825550	0.128741
7.000000	-9.842151	0.116489
7.100000	-9.857172	0.105404
7.200000	-9.870764	0.095373
7.300000	-9.883062	0.086297
7.400000	-9.894190	0.078085
7.500000	-9.904260	0.070654
7.600000	-9.913370	0.063931
7.700000	-9.921614	0.057847
7.800000	-9.929074	0.052342
7.900000	-9.935823	0.047361
8.000000	-9.941930	0.042854
